Customer ID, INCOME , SAVINGS , DEBT , CLOTHING  , EDUCATION , ENTERTAINMENT , FINES , GAMBLING , GROCERIES , HEALTH , HOUSING , TAX , TRAVEL , UTILITIES , EXPENDITURE , CAT_GAMBLING ,CAT_DEBT,CAT_CREDIT_CARD,CAT_MORTGAGE,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS,CREDIT_SCORE,DEFAULT
CC4YBHAPZ9,"$103,494.00 ","$630,370.00 ","$112,902.00 ","$2,250.00 ", $-   ,"$13,409.00 ", $-   ,$842.00 ,"$11,886.00 ","$8,375.00 ","$20,202.00 ",$528.00 ,"$32,136.00 ","$4,457.00 ","$94,085.00 ", Low ,1,0,0,1,0,625,0
CC6POPI7OO,"$137,455.00 ","$392,728.00 ","$756,001.00 ","$18,661.00 ", $-   ,"$29,289.00 ", $-   , $-   ,"$22,672.00 ","$7,890.00 ", $-   ,"$8,920.00 ", $-   ,"$10,750.00 ","$98,182.00 ", No ,1,1,0,1,0,567,1
CC70KE34ME,"$295,173.00 ","$771,990.00 ","$1,952,682.00 ","$34,133.00 ", $-   ,"$22,723.00 ", $-   , $-   ,"$30,664.00 ","$10,709.00 ", $-   ,"$9,874.00 ","$107,060.00 ","$11,893.00 ","$227,056.00 ", No ,1,1,0,1,0,538,1
CC7BS38IQ6,"$6,553.00 ","$4,368.00 ", $-   ,$125.00 , $-   ,"$4,890.00 ", $-   , $-   ,$643.00 , $-   , $-   , $-   ,"$5,263.00 ", $-   ,"$10,921.00 ", No ,0,0,0,1,0,621,0
CC7FM1QJ50,"$199,262.00 ","$611,069.00 ","$292,250.00 ","$7,577.00 ", $-   ,"$19,536.00 ", $-   , $-   ,"$15,382.00 ","$4,487.00 ","$20,018.00 ","$6,185.00 ","$52,234.00 ","$7,422.00 ","$132,841.00 ", No ,1,0,0,1,0,635,1
CC7ZMMSI0W,"$327,562.00 ","$701,919.00 ","$2,175,949.00 ","$11,625.00 ", $-   ,"$30,732.00 ", $-   , $-   ,"$33,717.00 ","$14,314.00 ","$43,837.00 ","$12,419.00 ","$71,060.00 ","$16,269.00 ","$233,973.00 ", No ,1,0,1,1,0,663,0
CCAMIANFB2,"$22,112.00 ","$17,690.00 ","$555,011.00 ",$502.00 ,"$5,263.00 ","$1,985.00 ", $-   , $-   ,"$2,778.00 ",$571.00 ,"$1,940.00 ", $-   ,"$8,474.00 ",$599.00 ,"$22,112.00 ", No ,1,0,0,1,0,389,1
CCBTDAR3OS,"$80,912.00 ","$89,003.00 ","$517,837.00 ","$10,880.00 ","$4,546.00 ","$16,058.00 ",$170.00 , $-   ,"$5,040.00 ","$2,109.00 ", $-   ,"$1,893.00 ","$37,942.00 ","$2,274.00 ","$80,912.00 ", No ,1,0,0,1,0,555,0
CCBW4IUJLN,"$154,032.00 ","$602,125.00 ","$1,022,212.00 ","$6,135.00 ", $-   ,"$17,641.00 ", $-   ,"$10,278.00 ","$16,363.00 ","$8,284.00 ","$24,998.00 ","$7,725.00 ","$39,317.00 ","$9,288.00 ","$140,029.00 ", High ,1,0,1,1,0,567,1
CCC6W17COY,"$46,817.00 ","$613,824.00 ","$31,211.00 ","$1,695.00 ", $-   ,"$6,780.00 ", $-   ,$617.00 ,"$8,489.00 ","$5,963.00 ","$13,853.00 ",$360.00 ,"$11,184.00 ","$3,078.00 ","$52,019.00 ", Low ,1,0,0,1,0,639,0
CCC7OK54HE, $-   ,"$9,418.00 ","$38,571.00 ", $-   , $-   , $-   , $-   , $-   ,$352.00 ,$58.00 , $-   , $-   ,"$3,913.00 ",$162.00 ,"$4,485.00 ", No ,1,0,0,1,0,499,1
CCCHGKDR99,"$232,690.00 ","$182,828.00 ","$1,562,346.00 ","$30,776.00 ", $-   ,"$38,107.00 ", $-   , $-   ,"$41,065.00 ","$21,209.00 ", $-   ,"$15,153.00 ", $-   ,"$19,897.00 ","$166,207.00 ", No ,1,0,0,1,0,577,1
CCD4621HCU,"$27,917.00 ","$25,379.00 ","$210,646.00 ","$1,545.00 ","$2,402.00 ","$9,711.00 ", $-   , $-   ,"$2,105.00 ",$554.00 , $-   ,$913.00 ,"$6,950.00 ","$1,199.00 ","$25,379.00 ", No ,1,0,0,1,0,572,0
CCDDOFZ8GK,"$131,155.00 ","$112,418.00 ","$365,360.00 ","$18,594.00 ","$5,050.00 ","$19,123.00 ", $-   , $-   ,"$21,794.00 ","$11,292.00 ", $-   ,"$7,689.00 ", $-   ,"$10,140.00 ","$93,682.00 ", No ,1,0,0,1,0,616,0
CCDWNE3XJA,"$189,867.00 ","$650,971.00 ","$813,714.00 ","$4,303.00 ","$5,222.00 ","$19,955.00 ", $-   , $-   ,"$19,523.00 ","$1,794.00 ","$28,109.00 ","$7,962.00 ","$38,348.00 ","$10,403.00 ","$135,619.00 ", No ,1,0,1,1,0,622,0
CCDYYRCFZJ,"$222,154.00 ","$949,203.00 ","$727,049.00 ","$5,480.00 ", $-   ,"$27,675.00 ", $-   , $-   ,"$28,084.00 ","$6,189.00 ","$39,109.00 ","$11,076.00 ","$69,801.00 ","$14,544.00 ","$201,958.00 ", No ,1,0,1,1,0,657,0
CCIKGXMI5A,"$73,051.00 ","$504,052.00 ","$1,198,036.00 ","$2,534.00 ","$10,749.00 ","$3,815.00 ", $-   ,$910.00 ,"$20,376.00 ","$3,348.00 ","$23,604.00 ","$1,982.00 ", $-   ,"$5,733.00 ","$73,051.00 ", Low ,1,1,0,1,1,498,0
CCJ3SW4XA0,"$67,032.00 ","$329,065.00 ","$1,023,758.00 ","$3,134.00 ", $-   ,"$3,724.00 ", $-   , $-   ,"$27,774.00 ","$4,276.00 ", $-   ,"$2,790.00 ","$11,941.00 ","$7,299.00 ","$60,938.00 ", No ,1,0,0,1,1,528,0
CCJWRJY29K,"$98,424.00 ","$805,284.00 ","$357,904.00 ","$1,382.00 ","$11,715.00 ","$3,146.00 ", $-   ,"$1,159.00 ","$22,130.00 ","$2,510.00 ","$25,726.00 ","$2,161.00 ","$13,308.00 ","$6,239.00 ","$89,476.00 ", High ,1,0,0,1,1,609,1
CCK758M8EC, $-   ,"$24,301.00 ","$82,450.00 ", $-   , $-   , $-   , $-   , $-   ,$735.00 ,$89.00 ,"$1,317.00 ", $-   ,"$6,078.00 ",$460.00 ,"$8,679.00 ", No ,1,0,0,1,0,588,1
CCKKAPSFX1,"$320,994.00 ","$770,386.00 ","$1,562,171.00 ","$15,414.00 ", $-   ,"$38,623.00 ", $-   ,"$16,134.00 ","$31,922.00 ","$10,679.00 ", $-   ,"$15,393.00 ","$65,680.00 ","$20,151.00 ","$213,996.00 ", High ,1,1,0,1,0,573,1
CCMP23SHDX,"$86,507.00 ","$17,301.00 ","$614,200.00 ","$6,287.00 ", $-   ,"$19,851.00 ", $-   , $-   ,"$5,082.00 ","$1,473.00 ","$14,106.00 ","$2,043.00 ","$35,206.00 ","$2,459.00 ","$86,507.00 ", No ,1,1,1,1,0,568,0
CCRNT9MDG7,"$286,547.00 ","$651,242.00 ","$2,474,722.00 ","$13,828.00 ","$36,836.00 ","$9,871.00 ", $-   ,"$3,440.00 ","$75,757.00 ","$11,985.00 ","$80,974.00 ","$8,158.00 ", $-   ,"$19,648.00 ","$260,497.00 ", High ,1,1,1,1,1,585,0
CCS7XPOM36,"$80,857.00 ","$229,095.00 ","$256,048.00 ","$1,038.00 ", $-   ,"$2,757.00 ",$154.00 , $-   ,"$19,699.00 ","$3,004.00 ","$22,644.00 ","$2,281.00 ","$10,311.00 ","$5,493.00 ","$67,381.00 ", No ,1,0,1,1,1,650,1
CCSYAAVLXB,"$198,954.00 ","$331,590.00 ","$636,653.00 ","$16,473.00 ","$5,294.00 ","$20,261.00 ", $-   ,"$11,501.00 ","$22,557.00 ","$9,019.00 ","$28,729.00 ","$8,136.00 ", $-   ,"$10,666.00 ","$132,636.00 ", High ,1,1,1,1,0,650,1
CCTW5P2FEX,"$313,736.00 ","$699,872.00 ","$3,064,954.00 ","$26,494.00 ","$9,391.00 ","$50,282.00 ", $-   , $-   ,"$48,647.00 ","$24,324.00 ","$50,511.00 ","$13,012.00 ", $-   ,"$18,674.00 ","$241,335.00 ", No ,1,1,1,1,0,545,1
CCX9X4K9FI,"$6,140.00 ","$5,458.00 ","$139,169.00 ",$257.00 , $-   ,"$1,343.00 ", $-   , $-   ,"$1,065.00 ",$151.00 , $-   , $-   ,"$3,730.00 ",$276.00 ,"$6,822.00 ", No ,1,0,0,1,0,415,1
CCZ1VBONPA,"$333,287.00 ","$1,424,044.00 ","$1,666,434.00 ","$10,256.00 ","$35,952.00 ","$9,651.00 ", $-   , $-   ,"$69,855.00 ","$8,718.00 ","$79,514.00 ","$8,012.00 ","$61,718.00 ","$19,312.00 ","$302,988.00 ", No ,1,0,1,1,1,688,0
CD1XWSHRUA,"$201,935.00 ","$471,181.00 ","$1,615,478.00 ","$8,207.00 ", $-   ,"$20,707.00 ", $-   , $-   ,"$18,507.00 ","$8,162.00 ","$29,413.00 ","$7,576.00 ","$64,867.00 ","$10,840.00 ","$168,279.00 ", No ,1,0,0,1,0,622,0
CD4A1TDEMR,"$140,588.00 ","$766,842.00 ","$2,172,719.00 ","$2,100.00 ","$19,688.00 ","$5,260.00 ", $-   ,"$1,722.00 ","$34,771.00 ","$6,152.00 ","$43,290.00 ","$4,362.00 ", $-   ,"$10,462.00 ","$127,807.00 ", High ,1,1,1,1,1,521,1
CD650D5N6I,"$252,977.00 ","$433,675.00 ","$668,583.00 ","$15,582.00 ","$6,268.00 ","$24,126.00 ", $-   , $-   ,"$26,065.00 ","$4,434.00 ","$33,794.00 ","$10,442.00 ","$47,424.00 ","$12,563.00 ","$180,698.00 ", No ,1,0,1,1,0,663,0
CD708YHATZ,"$53,054.00 ","$299,032.00 ", $-   ,"$1,591.00 ", $-   ,"$7,054.00 ", $-   ,$447.00 ,"$6,140.00 ","$5,104.00 ","$10,374.00 ",$276.00 ,"$14,941.00 ","$2,304.00 ","$48,231.00 ", Low ,0,0,0,1,0,604,0
CD727OEO8V,"$146,589.00 ","$493,073.00 ","$1,372,609.00 ","$9,753.00 ","$4,008.00 ","$15,403.00 ", $-   ,"$9,032.00 ","$16,487.00 ","$8,648.00 ", $-   ,"$6,094.00 ","$55,867.00 ","$7,971.00 ","$133,263.00 ", High ,1,0,0,1,0,546,0
CD7M3CYLFD,"$191,015.00 ","$1,007,170.00 ","$191,015.00 ","$10,979.00 ","$26,462.00 ","$7,104.00 ", $-   , $-   ,"$54,622.00 ","$9,941.00 ", $-   ,"$5,369.00 ","$45,073.00 ","$14,100.00 ","$173,650.00 ", No ,1,0,0,1,1,686,0
CD7ZEB9UCC,"$126,980.00 ","$230,872.00 ","$126,980.00 ","$16,826.00 ","$7,670.00 ","$29,470.00 ", $-   , $-   ,"$8,727.00 ","$3,091.00 ", $-   ,"$3,191.00 ","$42,620.00 ","$3,841.00 ","$115,436.00 ", No ,1,0,0,1,0,653,0
CD8Z45PKK2,"$290,284.00 ","$532,187.00 ","$798,280.00 ","$14,674.00 ", $-   ,"$20,837.00 ", $-   , $-   ,"$83,231.00 ","$25,328.00 ", $-   ,"$6,739.00 ","$71,666.00 ","$19,428.00 ","$241,903.00 ", No ,1,0,0,1,1,617,0
CDA93QRXP9,"$134,784.00 ","$362,880.00 ","$1,099,008.00 ","$12,200.00 ","$3,273.00 ","$12,423.00 ", $-   ,"$6,438.00 ","$13,514.00 ","$3,129.00 ", $-   ,"$4,980.00 ","$41,213.00 ","$6,510.00 ","$103,680.00 ", High ,1,0,0,1,0,558,0
CDEACWQN6G,"$314,430.00 ","$445,442.00 ","$707,468.00 ","$35,861.00 ", $-   ,"$37,425.00 ", $-   ,"$18,912.00 ","$49,532.00 ","$32,654.00 ","$52,959.00 ","$15,004.00 ", $-   ,"$19,678.00 ","$262,025.00 ", High ,1,0,1,1,0,691,0
CDEMIM3HOI,"$84,224.00 ","$33,690.00 ","$732,749.00 ","$10,871.00 ","$5,282.00 ","$16,426.00 ", $-   , $-   ,"$6,173.00 ","$3,536.00 ", $-   ,"$2,013.00 ","$37,276.00 ","$2,647.00 ","$84,224.00 ", No ,1,0,0,1,0,561,0
CDF36EPF0M,"$159,156.00 ","$891,274.00 ","$1,352,826.00 ","$6,872.00 ", $-   ,"$7,239.00 ", $-   ,"$2,207.00 ","$59,365.00 ","$10,170.00 ", $-   ,"$5,977.00 ","$52,953.00 ","$14,373.00 ","$159,156.00 ", High ,1,0,0,1,1,533,0
CDFPJ3XTIU,"$137,509.00 ","$206,264.00 ","$206,264.00 ","$15,661.00 ","$6,450.00 ","$19,782.00 ", $-   , $-   ,"$7,331.00 ","$2,569.00 ","$18,528.00 ","$2,683.00 ","$61,274.00 ","$3,231.00 ","$137,509.00 ", No ,1,0,0,1,0,639,1
CDGM1ECKUD,"$46,475.00 ","$655,298.00 ","$83,655.00 ","$1,821.00 ", $-   ,"$5,168.00 ", $-   , $-   ,"$6,356.00 ","$5,698.00 ","$10,785.00 ",$288.00 ,"$13,968.00 ","$2,391.00 ","$46,475.00 ", No ,1,0,0,1,0,650,0
CDGYHWOVMW,"$81,832.00 ","$1,170,198.00 ","$73,649.00 ","$1,996.00 ", $-   ,"$8,645.00 ", $-   , $-   ,"$12,050.00 ","$7,979.00 ","$17,884.00 ",$429.00 ,"$28,870.00 ","$3,979.00 ","$81,832.00 ", No ,1,0,0,1,0,657,0
CDJZCS3I8N,"$45,134.00 ","$631,876.00 ","$81,241.00 ","$1,376.00 ", $-   ,"$8,307.00 ", $-   ,$621.00 ,"$8,827.00 ","$7,317.00 ","$14,973.00 ",$396.00 , $-   ,"$3,317.00 ","$45,134.00 ", Low ,1,0,1,1,0,642,0
CDLUX5C0RW,"$123,479.00 ","$455,923.00 ","$522,412.00 ","$8,188.00 ","$2,947.00 ","$14,013.00 ", $-   , $-   ,"$12,210.00 ","$5,579.00 ", $-   ,"$4,508.00 ","$41,620.00 ","$5,919.00 ","$94,984.00 ", No ,1,0,0,1,0,609,0
CDLW43Y1JT,"$39,567.00 ","$9,892.00 ","$588,562.00 ",$742.00 ,"$9,626.00 ","$3,611.00 ", $-   ,"$1,209.00 ","$5,698.00 ",$862.00 ,"$3,551.00 ", $-   ,"$23,058.00 ","$1,102.00 ","$49,459.00 ", High ,1,0,1,1,0,483,1
CDMTLQ9CDD,"$41,256.00 ","$602,338.00 ","$16,502.00 ","$1,063.00 ", $-   ,"$5,752.00 ", $-   , $-   ,"$5,767.00 ","$5,068.00 ","$12,054.00 ",$314.00 ,"$8,568.00 ","$2,670.00 ","$41,256.00 ", No ,1,0,0,1,0,652,0
CDORBN054Q,"$103,175.00 ","$120,371.00 ","$1,117,727.00 ","$4,266.00 ","$2,949.00 ","$14,670.00 ",$151.00 ,"$5,899.00 ","$10,008.00 ","$4,897.00 ", $-   ,"$4,912.00 ","$32,316.00 ","$5,911.00 ","$85,979.00 ", High ,1,0,0,1,0,533,0
CDPPRMESBY, $-   ,"$43,632.00 ","$114,534.00 ", $-   , $-   , $-   , $-   , $-   ,$904.00 ,$80.00 , $-   , $-   ,"$16,755.00 ",$441.00 ,"$18,180.00 ", No ,1,0,0,1,0,480,0
CDSKQ0DQXO,"$185,668.00 ","$962,097.00 ","$1,654,132.00 ","$4,559.00 ","$19,798.00 ","$6,651.00 ", $-   ,"$1,586.00 ","$40,964.00 ","$6,346.00 ","$43,577.00 ","$4,025.00 ","$30,678.00 ","$10,605.00 ","$168,789.00 ", High ,1,1,1,1,1,549,0
CDTFA6DWV8,"$186,882.00 ","$311,470.00 ","$3,052,406.00 ","$11,160.00 ", $-   ,"$7,361.00 ", $-   ,"$2,333.00 ","$55,688.00 ","$18,862.00 ", $-   ,"$5,967.00 ","$39,978.00 ","$14,386.00 ","$155,735.00 ", High ,1,1,0,1,1,512,0
CDTJZ89PGS,"$64,872.00 ","$84,334.00 ","$382,745.00 ","$8,913.00 ", $-   ,"$21,354.00 ",$399.00 , $-   ,"$6,483.00 ","$1,073.00 ","$20,208.00 ","$2,926.00 ", $-   ,"$3,516.00 ","$64,872.00 ", No ,1,0,1,1,0,609,0
CDV5H4ZHT0,"$279,622.00 ","$1,016,808.00 ","$2,287,818.00 ","$5,215.00 ","$7,173.00 ","$27,592.00 ", $-   , $-   ,"$30,364.00 ","$4,135.00 ","$38,836.00 ","$11,002.00 ","$115,453.00 ","$14,432.00 ","$254,202.00 ", No ,1,1,1,1,0,566,1
CDX7CCDIMA,"$137,008.00 ","$871,871.00 ","$1,955,482.00 ","$6,164.00 ", $-   ,"$9,501.00 ", $-   ,"$2,649.00 ","$55,334.00 ","$2,516.00 ", $-   ,"$6,251.00 ","$27,078.00 ","$15,060.00 ","$124,553.00 ", High ,1,1,0,1,1,512,1
CDXFJE9QT5,"$26,496.00 ","$214,618.00 ","$15,898.00 ","$1,287.00 ", $-   ,"$4,697.00 ", $-   ,$374.00 ,"$4,867.00 ","$3,609.00 ", $-   ,$228.00 ,"$9,554.00 ","$1,880.00 ","$26,496.00 ", Low ,1,0,0,1,0,629,1
CDYSROOJHI,"$12,570.00 ","$116,555.00 ","$15,998.00 ","$1,058.00 ", $-   ,"$3,223.00 ", $-   ,$249.00 ,"$3,939.00 ","$1,290.00 ", $-   ,$180.00 , $-   ,"$1,488.00 ","$11,427.00 ", Low ,1,0,0,1,0,600,0
CDZ7ELHZOT,"$34,524.00 ","$375,928.00 ","$76,720.00 ","$1,122.00 ", $-   ,"$6,374.00 ", $-   , $-   ,"$7,765.00 ","$6,534.00 ", $-   ,$319.00 ,"$13,313.00 ","$2,933.00 ","$38,360.00 ", No ,1,0,0,1,0,615,0
CDZMSZ6XNS,"$14,680.00 ","$18,350.00 ","$506,460.00 ",$504.00 ,"$6,401.00 ","$2,384.00 ", $-   , $-   ,"$2,988.00 ",$441.00 , $-   , $-   ,"$4,902.00 ",$730.00 ,"$18,350.00 ", No ,1,0,0,1,0,330,1
CE0GO2X0B6,"$313,837.00 ","$337,978.00 ","$2,993,521.00 ","$22,991.00 ", $-   ,"$22,876.00 ", $-   , $-   ,"$28,093.00 ","$14,038.00 ","$32,448.00 ","$6,686.00 ","$102,172.00 ","$12,109.00 ","$241,413.00 ", No ,1,1,0,1,0,494,0
CE40BFGXJQ,"$36,708.00 ","$387,104.00 ","$36,708.00 ","$1,762.00 ", $-   ,"$3,502.00 ", $-   , $-   ,"$5,210.00 ","$3,106.00 ","$7,346.00 ",$192.00 ,"$10,627.00 ","$1,626.00 ","$33,371.00 ", No ,1,0,0,1,0,588,1
CE4UAX5WBQ,"$34,573.00 ","$428,705.00 ","$38,030.00 ",$890.00 , $-   ,"$6,919.00 ", $-   ,$479.00 ,"$6,946.00 ","$3,031.00 ","$13,061.00 ",$348.00 , $-   ,"$2,899.00 ","$34,573.00 ", Low ,1,0,0,1,0,602,0
CE53J5XP5E,"$53,869.00 ","$244,860.00 ","$19,589.00 ","$1,308.00 ", $-   ,"$7,334.00 ", $-   , $-   ,"$8,011.00 ","$2,522.00 ","$15,154.00 ",$396.00 ,"$10,874.00 ","$3,373.00 ","$48,972.00 ", No ,1,0,0,1,0,677,0
CE6RSMXZNS,"$49,678.00 ","$94,388.00 ","$64,581.00 ","$2,551.00 ", $-   ,"$17,080.00 ", $-   , $-   ,"$3,652.00 ","$1,044.00 ", $-   ,"$1,515.00 ","$21,851.00 ","$1,985.00 ","$49,678.00 ", No ,1,0,0,1,0,618,0
CE8ZN4IWFL,"$379,090.00 ","$783,454.00 ","$833,999.00 ","$14,599.00 ", $-   ,"$32,342.00 ","$1,421.00 ","$17,739.00 ","$35,348.00 ","$10,244.00 ", $-   ,"$13,045.00 ","$110,808.00 ","$17,181.00 ","$252,727.00 ", High ,1,0,0,1,0,557,1
CE91QIR5BZ,"$224,755.00 ","$1,086,317.00 ","$2,846,899.00 ","$6,604.00 ","$29,545.00 ","$8,024.00 ", $-   ,"$2,577.00 ","$61,282.00 ","$11,463.00 ", $-   ,"$6,021.00 ","$45,943.00 ","$15,837.00 ","$187,296.00 ", High ,1,1,0,1,1,503,0
CE99BCSEAN,"$86,634.00 ","$196,895.00 ","$212,647.00 ","$2,559.00 ", $-   ,"$3,274.00 ", $-   ,$813.00 ,"$22,382.00 ","$2,607.00 ","$26,128.00 ","$2,633.00 ","$12,023.00 ","$6,339.00 ","$78,758.00 ", Low ,1,0,0,1,1,635,1
CEAWO3QWJ6,"$127,823.00 ","$660,418.00 ","$1,661,696.00 ","$4,186.00 ","$19,910.00 ","$5,327.00 ", $-   , $-   ,"$36,081.00 ","$5,415.00 ", $-   ,"$3,668.00 ","$21,383.00 ","$10,549.00 ","$106,519.00 ", No ,1,1,0,1,1,561,1
CEBBO3BNCW,"$122,999.00 ","$209,098.00 ","$725,694.00 ","$20,225.00 ","$7,416.00 ","$30,702.00 ", $-   , $-   ,"$8,991.00 ","$3,188.00 ", $-   ,"$3,069.00 ","$45,711.00 ","$3,697.00 ","$122,999.00 ", No ,1,1,0,1,0,573,1
CECYWGDGL5,"$273,344.00 ","$925,166.00 ","$2,922,684.00 ","$17,690.00 ", $-   ,"$24,128.00 ", $-   ,"$11,958.00 ","$26,499.00 ","$7,651.00 ","$34,546.00 ","$9,786.00 ","$65,157.00 ","$12,850.00 ","$210,265.00 ", High ,1,1,0,1,0,506,1
CED1GNF9J1,"$195,779.00 ","$307,652.00 ","$1,468,341.00 ","$11,842.00 ", $-   ,"$22,386.00 ", $-   ,"$11,032.00 ","$22,277.00 ","$6,779.00 ", $-   ,"$9,815.00 ","$43,929.00 ","$11,782.00 ","$139,842.00 ", High ,1,0,0,1,0,575,0
CEDHJ1LF3F,"$299,319.00 ","$680,270.00 ","$2,013,599.00 ","$14,663.00 ","$38,229.00 ","$10,281.00 ", $-   , $-   ,"$83,699.00 ","$22,609.00 ", $-   ,"$6,345.00 ","$75,881.00 ","$20,401.00 ","$272,108.00 ", No ,1,0,0,1,1,624,0
CEDJ113119,"$455,062.00 ","$606,749.00 ","$5,157,365.00 ","$17,504.00 ","$8,877.00 ","$48,766.00 ", $-   ,"$19,550.00 ","$42,448.00 ","$11,908.00 ","$47,644.00 ","$14,723.00 ","$150,091.00 ","$17,707.00 ","$379,218.00 ", High ,1,1,0,1,0,575,0
CEDS5SF8I0,"$155,710.00 ","$506,056.00 ","$1,388,411.00 ","$4,186.00 ","$24,722.00 ","$6,664.00 ", $-   , $-   ,"$46,828.00 ","$4,802.00 ", $-   ,"$3,671.00 ","$25,620.00 ","$13,265.00 ","$129,758.00 ", No ,1,0,0,1,1,590,0
CEDVT2YHOH,"$132,328.00 ","$767,502.00 ","$1,667,333.00 ","$2,030.00 ","$20,797.00 ","$5,672.00 ", $-   , $-   ,"$37,234.00 ","$5,678.00 ", $-   ,"$4,632.00 ","$45,115.00 ","$11,170.00 ","$132,328.00 ", No ,1,1,0,1,1,526,1
CEE4ED9WMG,"$53,570.00 ","$487,487.00 ","$74,998.00 ","$1,327.00 ", $-   ,"$6,012.00 ", $-   , $-   ,"$7,308.00 ","$5,889.00 ","$12,395.00 ",$324.00 ,"$17,568.00 ","$2,747.00 ","$53,570.00 ", No ,1,0,0,1,0,613,0
CEEX4HA9H3,"$84,308.00 ","$153,288.00 ","$950,386.00 ","$7,822.00 ","$3,202.00 ","$12,210.00 ", $-   ,"$7,030.00 ","$13,322.00 ","$3,984.00 ","$17,308.00 ","$5,348.00 ", $-   ,"$6,418.00 ","$76,644.00 ", High ,1,0,0,1,0,520,1
CEHKIIAT0A,"$16,090.00 ","$8,939.00 ","$144,812.00 ",$561.00 , $-   ,"$2,207.00 ", $-   , $-   ,"$3,267.00 ",$556.00 , $-   , $-   ,"$10,624.00 ",$663.00 ,"$17,878.00 ", No ,1,0,0,1,0,570,1
CEI6HZWELK,"$22,149.00 ","$9,844.00 ","$620,172.00 ","$1,455.00 ","$6,033.00 ","$2,263.00 ",$164.00 ,$889.00 ,"$3,753.00 ",$634.00 , $-   , $-   ,"$8,733.00 ",$686.00 ,"$24,610.00 ", Low ,1,0,0,1,0,396,1
CEIHWJOBMG,"$43,996.00 ","$70,394.00 ","$233,179.00 ","$3,875.00 ", $-   ,"$8,407.00 ",$73.00 , $-   ,"$2,357.00 ",$360.00 ,"$7,944.00 ","$1,152.00 ","$18,443.00 ","$1,385.00 ","$43,996.00 ", No ,1,0,0,1,0,609,1
CEMFP8SF0E,"$133,987.00 ","$368,465.00 ","$1,976,311.00 ","$2,410.00 ","$12,830.00 ","$4,459.00 ", $-   , $-   ,"$26,620.00 ","$7,421.00 ","$28,362.00 ","$2,859.00 ","$19,803.00 ","$6,892.00 ","$111,656.00 ", No ,1,1,1,1,1,505,0
CEN96N2N4D,"$6,529.00 ", $-   , $-   ,$115.00 ,$402.00 ,"$5,185.00 ", $-   , $-   ,$827.00 , $-   , $-   , $-   , $-   , $-   ,"$6,529.00 ", No ,0,0,0,0,0,656,0
CENH4GJ5KG,"$185,973.00 ","$1,078,643.00 ","$111,584.00 ","$13,495.00 ","$24,093.00 ","$6,403.00 ", $-   , $-   ,"$56,481.00 ","$14,213.00 ","$53,036.00 ","$5,344.00 ", $-   ,"$12,908.00 ","$185,973.00 ", No ,1,0,1,1,1,676,1
CEP8BVI48R,"$340,500.00 ","$425,625.00 ","$766,125.00 ","$23,337.00 ","$8,928.00 ","$42,851.00 ",$451.00 , $-   ,"$42,663.00 ","$19,963.00 ", $-   ,"$14,821.00 ","$112,817.00 ","$17,919.00 ","$283,750.00 ", No ,1,0,0,1,0,710,0
CEQCLDO7RI,"$145,097.00 ","$184,668.00 ","$527,624.00 ","$10,753.00 ","$8,665.00 ","$26,147.00 ", $-   ,"$11,455.00 ","$10,136.00 ","$4,128.00 ", $-   ,"$3,585.00 ","$52,739.00 ","$4,298.00 ","$131,906.00 ", High ,1,0,0,1,0,602,0
CERO10OH4G,"$8,104.00 ","$4,502.00 ","$68,430.00 ",$118.00 ,"$2,493.00 ",$932.00 , $-   , $-   ,"$1,109.00 ",$155.00 , $-   , $-   ,"$3,915.00 ",$282.00 ,"$9,004.00 ", No ,1,0,0,1,0,565,0
CET59IL8T5,"$60,497.00 ","$497,421.00 ","$100,828.00 ","$2,178.00 ", $-   ,"$8,081.00 ", $-   , $-   ,"$11,353.00 ","$7,452.00 ","$16,897.00 ",$407.00 ,"$17,111.00 ","$3,740.00 ","$67,219.00 ", No ,1,0,0,1,0,652,0
CEW0TL2RDU,"$257,658.00 ","$772,974.00 ","$2,104,207.00 ","$12,826.00 ","$9,508.00 ","$36,459.00 ", $-   ,"$20,470.00 ","$39,097.00 ","$11,734.00 ","$51,131.00 ","$14,483.00 ", $-   ,"$19,007.00 ","$214,715.00 ", High ,1,1,1,1,0,578,0
CEX92MV99H,"$39,344.00 ","$34,972.00 ","$957,358.00 ",$750.00 ,"$11,183.00 ","$4,207.00 ", $-   ,"$1,765.00 ","$4,864.00 ",$552.00 , $-   , $-   ,"$19,119.00 ","$1,275.00 ","$43,715.00 ", High ,1,0,0,1,0,371,1
CEXGGNP5IY,"$75,182.00 ","$164,033.00 ","$211,876.00 ","$9,891.00 ","$2,667.00 ","$10,186.00 ", $-   ,"$5,746.00 ","$11,555.00 ","$4,191.00 ","$14,353.00 ","$4,435.00 ", $-   ,"$5,323.00 ","$68,347.00 ", High ,1,0,0,1,0,598,0
CEZ7XFOOGP,"$195,367.00 ","$1,758,303.00 ","$976,835.00 ","$8,955.00 ", $-   ,"$12,456.00 ", $-   , $-   ,"$67,627.00 ","$10,248.00 ","$71,973.00 ","$6,647.00 ", $-   ,"$17,461.00 ","$195,367.00 ", No ,1,0,1,1,1,615,0
